tempo_relativo_s,modelo,categoria_tarefa,repeticao,cpu_percent,ram_process_mb,ram_system_used_mb,gpu_percent,vram_used_mb,gpu_temperature_c,gpu_power_w
19.1565,qwen2.5-coder:14b,geracao_codigo_simples,2,59.5,214.64,26181.4,0.0,207.0,65.0,10.16
20.2837,qwen2.5-coder:14b,geracao_codigo_simples,2,60.4,214.64,26183.47,0.0,207.0,65.0,10.17
21.4163,qwen2.5-coder:14b,geracao_codigo_simples,2,58.5,214.64,26183.24,0.0,207.0,65.0,10.17
22.531,qwen2.5-coder:14b,geracao_codigo_simples,2,55.4,214.64,26176.15,0.0,207.0,65.0,10.18
23.6543,qwen2.5-coder:14b,geracao_codigo_simples,2,60.7,214.65,26180.39,0.0,207.0,65.0,10.18
24.7815,qwen2.5-coder:14b,geracao_codigo_simples,2,63.4,214.65,26183.79,0.0,207.0,65.0,10.18
25.9064,qwen2.5-coder:14b,geracao_codigo_simples,2,68.4,214.65,26181.12,0.0,207.0,65.0,10.15
27.0327,qwen2.5-coder:14b,geracao_codigo_simples,2,68.3,214.65,26173.0,0.0,207.0,65.0,10.16
28.1749,qwen2.5-coder:14b,geracao_codigo_simples,2,69.5,214.66,26181.66,0.0,207.0,65.0,10.17
29.2986,qwen2.5-coder:14b,geracao_codigo_simples,2,64.6,214.66,26177.2,0.0,207.0,65.0,10.15
30.4151,qwen2.5-coder:14b,geracao_codigo_simples,2,60.0,214.66,26190.64,0.0,207.0,65.0,10.15
31.5223,qwen2.5-coder:14b,geracao_codigo_simples,2,60.0,214.66,26190.97,0.0,207.0,65.0,10.17
32.6282,qwen2.5-coder:14b,geracao_codigo_simples,2,61.1,214.66,26181.81,0.0,207.0,65.0,10.16
33.7504,qwen2.5-coder:14b,geracao_codigo_simples,2,62.3,214.66,26187.6,0.0,207.0,65.0,10.19
34.881,qwen2.5-coder:14b,geracao_codigo_simples,2,59.9,214.66,26185.86,0.0,207.0,65.0,10.19
36.0038,qwen2.5-coder:14b,geracao_codigo_simples,2,55.6,214.66,26185.16,0.0,207.0,65.0,10.18
37.1224,qwen2.5-coder:14b,geracao_codigo_simples,2,60.7,214.66,26186.61,0.0,207.0,65.0,10.2
38.252,qwen2.5-coder:14b,geracao_codigo_simples,2,64.9,214.66,26225.17,0.0,207.0,65.0,10.21
39.3782,qwen2.5-coder:14b,geracao_codigo_simples,2,82.2,214.66,26300.29,0.0,207.0,65.0,10.22
0.0914,qwen2.5-coder:14b,geracao_codigo_simples,3,0.0,214.66,26312.49,0.0,207.0,65.0,10.22
1.1601,qwen2.5-coder:14b,geracao_codigo_simples,3,35.2,214.67,26346.0,0.0,207.0,65.0,10.2
2.2747,qwen2.5-coder:14b,geracao_codigo_simples,3,28.3,214.67,26414.24,0.0,207.0,65.0,10.19
3.416,qwen2.5-coder:14b,geracao_codigo_simples,3,45.2,214.67,26425.42,0.0,207.0,65.0,10.16
4.5156,qwen2.5-coder:14b,geracao_codigo_simples,3,65.6,214.67,26425.58,0.0,207.0,65.0,10.16
5.6438,qwen2.5-coder:14b,geracao_codigo_simples,3,68.6,214.68,26569.44,0.0,207.0,65.0,10.17
6.7381,qwen2.5-coder:14b,geracao_codigo_simples,3,74.0,214.68,26743.12,0.0,207.0,66.0,10.2
7.8481,qwen2.5-coder:14b,geracao_codigo_simples,3,78.5,214.68,26877.14,0.0,207.0,66.0,10.21
8.9715,qwen2.5-coder:14b,geracao_codigo_simples,3,72.5,214.68,26715.29,0.0,207.0,66.0,10.23
10.118,qwen2.5-coder:14b,geracao_codigo_simples,3,67.0,214.68,26712.76,0.0,207.0,66.0,10.24
11.2447,qwen2.5-coder:14b,geracao_codigo_simples,3,67.8,214.68,26704.82,0.0,207.0,66.0,10.25
12.3712,qwen2.5-coder:14b,geracao_codigo_simples,3,70.1,214.69,26708.93,0.0,207.0,66.0,10.23
13.5274,qwen2.5-coder:14b,geracao_codigo_simples,3,69.2,214.69,26712.38,0.0,207.0,66.0,10.24
14.6464,qwen2.5-coder:14b,geracao_codigo_simples,3,69.3,214.7,26709.79,0.0,207.0,66.0,10.23
15.7779,qwen2.5-coder:14b,geracao_codigo_simples,3,72.6,214.7,26692.78,0.0,207.0,66.0,10.24
16.919,qwen2.5-coder:14b,geracao_codigo_simples,3,72.5,214.7,26704.64,0.0,207.0,66.0,10.23
18.0545,qwen2.5-coder:14b,geracao_codigo_simples,3,76.1,214.7,26459.38,0.0,207.0,66.0,10.24
19.1839,qwen2.5-coder:14b,geracao_codigo_simples,3,76.1,214.7,26459.95,0.0,207.0,66.0,10.25
20.3358,qwen2.5-coder:14b,geracao_codigo_simples,3,70.3,214.7,26462.08,0.0,207.0,66.0,10.26
21.4502,qwen2.5-coder:14b,geracao_codigo_simples,3,60.4,214.7,26458.18,0.0,207.0,66.0,10.27
22.5663,qwen2.5-coder:14b,geracao_codigo_simples,3,60.4,214.7,26451.93,0.0,207.0,66.0,10.27
23.6933,qwen2.5-coder:14b,geracao_codigo_simples,3,57.7,214.7,26455.88,0.0,207.0,66.0,10.27
24.8071,qwen2.5-coder:14b,geracao_codigo_simples,3,59.4,214.7,26449.03,0.0,207.0,66.0,10.25
25.9352,qwen2.5-coder:14b,geracao_codigo_simples,3,60.3,214.7,26452.51,0.0,207.0,66.0,10.26
27.0541,qwen2.5-coder:14b,geracao_codigo_simples,3,59.9,214.7,26450.29,0.0,207.0,66.0,10.27
28.1899,qwen2.5-coder:14b,geracao_codigo_simples,3,64.2,214.7,26455.27,0.0,207.0,66.0,10.24
29.312,qwen2.5-coder:14b,geracao_codigo_simples,3,65.3,214.7,26452.61,0.0,207.0,66.0,10.24
30.4547,qwen2.5-coder:14b,geracao_codigo_simples,3,59.8,214.7,26420.05,0.0,207.0,66.0,10.23
31.5821,qwen2.5-coder:14b,geracao_codigo_simples,3,67.2,214.7,26298.98,0.0,207.0,65.0,10.23
32.7262,qwen2.5-coder:14b,geracao_codigo_simples,3,75.6,214.7,26186.46,0.0,207.0,65.0,10.23
33.8858,qwen2.5-coder:14b,geracao_codigo_simples,3,72.4,214.7,26142.14,0.0,207.0,65.0,10.23
35.0205,qwen2.5-coder:14b,geracao_codigo_simples,3,63.3,214.71,26151.88,0.0,207.0,65.0,10.22
36.1524,qwen2.5-coder:14b,geracao_codigo_simples,3,61.2,214.71,26150.51,0.0,207.0,65.0,10.22
37.2776,qwen2.5-coder:14b,geracao_codigo_simples,3,57.9,214.71,26132.69,0.0,207.0,65.0,10.22
38.4218,qwen2.5-coder:14b,geracao_codigo_simples,3,58.4,214.71,26134.13,0.0,207.0,65.0,10.22
39.5594,qwen2.5-coder:14b,geracao_codigo_simples,3,64.6,214.71,26113.28,0.0,207.0,65.0,10.2
40.6963,qwen2.5-coder:14b,geracao_codigo_simples,3,62.7,214.71,26116.39,0.0,207.0,65.0,10.19
0.0921,qwen2.5-coder:14b,analise_codigo,1,0.0,214.72,26256.79,0.0,207.0,64.0,10.1
1.1952,qwen2.5-coder:14b,analise_codigo,1,20.4,214.74,26263.51,0.0,207.0,64.0,10.12
2.2743,qwen2.5-coder:14b,analise_codigo,1,14.5,214.74,26248.4,0.0,207.0,64.0,10.1
3.3724,qwen2.5-coder:14b,analise_codigo,1,44.7,214.74,26281.0,0.0,207.0,64.0,10.08
4.4723,qwen2.5-coder:14b,analise_codigo,1,56.4,214.74,26273.62,0.0,207.0,64.0,10.07
5.5796,qwen2.5-coder:14b,analise_codigo,1,58.1,214.74,26281.82,0.0,207.0,64.0,10.1
6.688,qwen2.5-coder:14b,analise_codigo,1,56.7,214.74,26283.11,0.0,207.0,65.0,10.12
7.7806,qwen2.5-coder:14b,analise_codigo,1,57.6,214.74,26282.48,0.0,207.0,65.0,10.15
8.8975,qwen2.5-coder:14b,analise_codigo,1,58.9,214.74,26279.07,0.0,207.0,65.0,10.17
10.0289,qwen2.5-coder:14b,analise_codigo,1,64.8,214.74,26259.96,0.0,207.0,65.0,10.18
11.1489,qwen2.5-coder:14b,analise_codigo,1,65.8,214.74,26249.43,0.0,207.0,65.0,10.19
12.2839,qwen2.5-coder:14b,analise_codigo,1,68.6,214.74,26248.61,0.0,207.0,65.0,10.19
13.414,qwen2.5-coder:14b,analise_codigo,1,68.7,214.74,26248.82,0.0,207.0,65.0,10.21
14.5286,qwen2.5-coder:14b,analise_codigo,1,64.3,214.74,26245.54,0.0,207.0,65.0,10.19
15.6448,qwen2.5-coder:14b,analise_codigo,1,58.7,214.74,26237.55,0.0,207.0,65.0,10.19
16.7626,qwen2.5-coder:14b,analise_codigo,1,59.7,214.74,26235.35,0.0,207.0,65.0,10.18
17.8842,qwen2.5-coder:14b,analise_codigo,1,57.6,214.74,26236.2,0.0,207.0,65.0,10.19
19.0092,qwen2.5-coder:14b,analise_codigo,1,55.9,214.74,26230.32,0.0,207.0,65.0,10.18
20.1141,qwen2.5-coder:14b,analise_codigo,1,60.0,214.74,26230.12,0.0,207.0,65.0,10.19
21.2325,qwen2.5-coder:14b,analise_codigo,1,61.1,214.74,26235.96,0.0,207.0,65.0,10.18
22.3648,qwen2.5-coder:14b,analise_codigo,1,59.7,214.74,26230.34,0.0,207.0,65.0,10.19
23.4912,qwen2.5-coder:14b,analise_codigo,1,59.9,214.75,26232.78,0.0,207.0,65.0,10.22
24.6148,qwen2.5-coder:14b,analise_codigo,1,61.3,214.75,26229.68,0.0,207.0,65.0,10.2
25.7377,qwen2.5-coder:14b,analise_codigo,1,57.3,214.75,26232.51,0.0,207.0,65.0,10.2
26.8644,qwen2.5-coder:14b,analise_codigo,1,56.6,214.75,26227.0,0.0,207.0,65.0,10.22
27.9882,qwen2.5-coder:14b,analise_codigo,1,59.3,214.75,26232.78,0.0,207.0,65.0,10.22
29.1,qwen2.5-coder:14b,analise_codigo,1,59.6,214.75,26231.99,0.0,207.0,65.0,10.2
30.2315,qwen2.5-coder:14b,analise_codigo,1,61.2,214.75,26265.01,0.0,207.0,65.0,10.23
31.3472,qwen2.5-coder:14b,analise_codigo,1,67.6,214.75,26293.51,0.0,207.0,65.0,10.23
32.4728,qwen2.5-coder:14b,analise_codigo,1,59.8,214.75,26292.07,0.0,207.0,65.0,10.24
33.6023,qwen2.5-coder:14b,analise_codigo,1,55.5,214.75,26291.53,0.0,207.0,65.0,10.21
34.7233,qwen2.5-coder:14b,analise_codigo,1,60.4,214.75,26288.63,0.0,207.0,65.0,10.21
35.8646,qwen2.5-coder:14b,analise_codigo,1,58.4,214.75,26291.34,0.0,207.0,65.0,10.21
36.9796,qwen2.5-coder:14b,analise_codigo,1,58.5,214.75,26285.01,0.0,207.0,65.0,10.19
0.0888,qwen2.5-coder:14b,analise_codigo,2,0.0,214.75,26289.35,0.0,207.0,65.0,10.19
1.1998,qwen2.5-coder:14b,analise_codigo,2,15.5,214.77,26285.32,0.0,207.0,65.0,10.2
2.2859,qwen2.5-coder:14b,analise_codigo,2,16.4,214.77,26268.39,0.0,207.0,65.0,10.18
3.3857,qwen2.5-coder:14b,analise_codigo,2,63.7,219.47,26287.25,0.0,207.0,65.0,10.13
4.4863,qwen2.5-coder:14b,analise_codigo,2,67.3,219.47,26293.3,0.0,207.0,65.0,10.14
5.592,qwen2.5-coder:14b,analise_codigo,2,68.9,219.47,26296.51,0.0,207.0,65.0,10.16
6.6866,qwen2.5-coder:14b,analise_codigo,2,62.9,219.47,26295.48,0.0,207.0,65.0,10.21
7.7818,qwen2.5-coder:14b,analise_codigo,2,56.0,219.47,26296.19,0.0,207.0,66.0,10.23
8.8927,qwen2.5-coder:14b,analise_codigo,2,55.7,219.48,26289.67,0.0,207.0,66.0,10.23
10.0197,qwen2.5-coder:14b,analise_codigo,2,60.7,219.48,26286.59,0.0,207.0,66.0,10.26
11.1629,qwen2.5-coder:14b,analise_codigo,2,61.2,219.48,26286.96,0.0,207.0,66.0,10.26
12.29,qwen2.5-coder:14b,analise_codigo,2,60.9,219.48,26295.96,0.0,207.0,66.0,10.25
13.4087,qwen2.5-coder:14b,analise_codigo,2,59.8,219.48,26298.94,0.0,207.0,66.0,10.25
14.5201,qwen2.5-coder:14b,analise_codigo,2,60.2,219.48,26290.62,0.0,207.0,66.0,10.26
15.6434,qwen2.5-coder:14b,analise_codigo,2,58.6,219.48,26283.93,0.0,207.0,66.0,10.26
16.7702,qwen2.5-coder:14b,analise_codigo,2,62.2,219.48,26283.3,0.0,207.0,66.0,10.23
17.8789,qwen2.5-coder:14b,analise_codigo,2,58.9,219.48,26291.36,0.0,207.0,66.0,10.25
19.0038,qwen2.5-coder:14b,analise_codigo,2,59.7,219.48,26290.92,0.0,207.0,66.0,10.26
20.1632,qwen2.5-coder:14b,analise_codigo,2,62.5,219.48,26290.99,0.0,207.0,66.0,10.27
21.2901,qwen2.5-coder:14b,analise_codigo,2,64.4,219.48,26290.71,0.0,207.0,66.0,10.27
22.4075,qwen2.5-coder:14b,analise_codigo,2,57.7,219.48,26293.81,0.0,207.0,66.0,10.28
23.5372,qwen2.5-coder:14b,analise_codigo,2,58.5,219.48,26292.09,0.0,207.0,66.0,10.27
24.6449,qwen2.5-coder:14b,analise_codigo,2,59.4,219.48,26276.99,0.0,207.0,66.0,10.25
25.7548,qwen2.5-coder:14b,analise_codigo,2,59.1,219.48,26276.09,0.0,207.0,66.0,10.26
26.8783,qwen2.5-coder:14b,analise_codigo,2,60.7,219.48,26278.31,0.0,207.0,66.0,10.25
28.0336,qwen2.5-coder:14b,analise_codigo,2,57.9,219.48,26269.29,0.0,207.0,66.0,10.23
29.1627,qwen2.5-coder:14b,analise_codigo,2,59.2,219.48,26274.3,0.0,207.0,66.0,10.23
30.27,qwen2.5-coder:14b,analise_codigo,2,57.4,219.48,26275.89,0.0,207.0,66.0,10.22
31.4087,qwen2.5-coder:14b,analise_codigo,2,63.3,219.48,26273.52,0.0,207.0,66.0,10.22
32.5361,qwen2.5-coder:14b,analise_codigo,2,69.8,219.49,26281.52,0.0,207.0,66.0,10.23
33.6621,qwen2.5-coder:14b,analise_codigo,2,68.9,219.49,26279.53,0.0,207.0,66.0,10.23
34.8004,qwen2.5-coder:14b,analise_codigo,2,67.1,219.49,26275.7,0.0,207.0,66.0,10.25
35.9271,qwen2.5-coder:14b,analise_codigo,2,69.2,219.49,26279.12,0.0,207.0,66.0,10.23
37.0538,qwen2.5-coder:14b,analise_codigo,2,65.6,219.49,26273.52,0.0,207.0,66.0,10.23
38.1615,qwen2.5-coder:14b,analise_codigo,2,57.5,219.49,26274.74,0.0,207.0,66.0,10.22
0.0952,qwen2.5-coder:14b,analise_codigo,3,0.0,219.49,26279.98,0.0,207.0,66.0,10.21
1.1726,qwen2.5-coder:14b,analise_codigo,3,18.7,219.51,26282.23,0.0,207.0,66.0,10.22
2.2876,qwen2.5-coder:14b,analise_codigo,3,8.6,219.51,26276.57,0.0,207.0,65.0,10.21
3.4001,qwen2.5-coder:14b,analise_codigo,3,45.9,219.51,26283.95,0.0,207.0,65.0,10.18
4.4968,qwen2.5-coder:14b,analise_codigo,3,58.0,219.51,26287.5,0.0,207.0,65.0,10.17
5.609,qwen2.5-coder:14b,analise_codigo,3,56.9,219.51,26298.01,0.0,207.0,66.0,10.17
6.7074,qwen2.5-coder:14b,analise_codigo,3,59.4,219.51,26295.54,0.0,207.0,66.0,10.19
7.8385,qwen2.5-coder:14b,analise_codigo,3,58.6,219.51,26298.04,0.0,207.0,66.0,10.2
8.9671,qwen2.5-coder:14b,analise_codigo,3,61.0,219.51,26295.88,0.0,207.0,66.0,10.2
10.089,qwen2.5-coder:14b,analise_codigo,3,56.4,219.51,26296.94,0.0,207.0,66.0,10.22
11.2153,qwen2.5-coder:14b,analise_codigo,3,61.9,219.51,26291.82,0.0,207.0,66.0,10.21
12.3721,qwen2.5-coder:14b,analise_codigo,3,60.2,219.51,26297.86,0.0,207.0,66.0,10.2
13.8375,qwen2.5-coder:14b,analise_codigo,3,75.3,219.51,26393.48,0.0,207.0,66.0,10.19
15.0816,qwen2.5-coder:14b,analise_codigo,3,85.4,219.51,26500.78,0.0,207.0,65.0,10.18
16.246,qwen2.5-coder:14b,analise_codigo,3,83.1,219.51,26520.96,0.0,207.0,65.0,10.16
17.3862,qwen2.5-coder:14b,analise_codigo,3,75.2,219.51,26534.3,0.0,207.0,66.0,10.18
18.5122,qwen2.5-coder:14b,analise_codigo,3,58.7,219.52,26512.75,0.0,207.0,65.0,10.18
19.6341,qwen2.5-coder:14b,analise_codigo,3,69.4,219.52,26538.2,0.0,207.0,65.0,10.17
20.77,qwen2.5-coder:14b,analise_codigo,3,70.1,219.52,26527.77,0.0,207.0,65.0,10.16
21.8948,qwen2.5-coder:14b,analise_codigo,3,63.7,219.52,26526.75,0.0,207.0,65.0,10.17
23.0209,qwen2.5-coder:14b,analise_codigo,3,77.4,219.52,26546.52,0.0,207.0,65.0,10.13
24.156,qwen2.5-coder:14b,analise_codigo,3,71.8,219.52,26544.04,0.0,207.0,65.0,10.14
25.5291,qwen2.5-coder:14b,analise_codigo,3,72.1,219.53,26544.48,0.0,207.0,65.0,10.13
26.6826,qwen2.5-coder:14b,analise_codigo,3,81.7,219.53,26574.86,0.0,207.0,65.0,10.14
27.7913,qwen2.5-coder:14b,analise_codigo,3,66.1,219.53,26573.38,0.0,207.0,65.0,10.14
28.9149,qwen2.5-coder:14b,analise_codigo,3,67.3,219.53,26576.47,0.0,207.0,65.0,10.14
30.0232,qwen2.5-coder:14b,analise_codigo,3,60.1,219.53,26575.38,0.0,207.0,65.0,10.13
31.1336,qwen2.5-coder:14b,analise_codigo,3,59.0,219.53,26562.8,0.0,207.0,65.0,10.14
32.2555,qwen2.5-coder:14b,analise_codigo,3,56.4,219.53,26550.36,0.0,207.0,65.0,10.13
33.4022,qwen2.5-coder:14b,analise_codigo,3,57.5,219.54,26478.54,0.0,207.0,65.0,10.13
34.5164,qwen2.5-coder:14b,analise_codigo,3,57.7,219.54,26464.13,0.0,207.0,65.0,10.11
35.6354,qwen2.5-coder:14b,analise_codigo,3,59.0,219.54,26464.39,0.0,207.0,65.0,10.1
36.7371,qwen2.5-coder:14b,analise_codigo,3,59.0,219.54,26454.95,0.0,207.0,65.0,10.11
37.8602,qwen2.5-coder:14b,analise_codigo,3,63.9,219.54,26439.59,0.0,207.0,65.0,10.13
38.9637,qwen2.5-coder:14b,analise_codigo,3,70.0,219.54,26441.33,0.0,207.0,65.0,10.13
40.0868,qwen2.5-coder:14b,analise_codigo,3,64.6,219.54,26444.64,0.0,207.0,65.0,10.14
41.2272,qwen2.5-coder:14b,analise_codigo,3,56.9,219.54,26441.06,0.0,207.0,65.0,10.16
0.1166,qwen2.5-coder:14b,raciocinio_logico_curto,1,0.0,211.37,26288.11,0.0,207.0,66.0,10.23
1.2272,qwen2.5-coder:14b,raciocinio_logico_curto,1,19.1,211.38,26288.21,0.0,207.0,66.0,10.23
2.338,qwen2.5-coder:14b,raciocinio_logico_curto,1,10.7,211.39,26281.94,0.0,207.0,65.0,10.21
3.4392,qwen2.5-coder:14b,raciocinio_logico_curto,1,45.1,211.39,26305.65,0.0,207.0,65.0,10.18
4.5398,qwen2.5-coder:14b,raciocinio_logico_curto,1,62.4,211.39,26316.5,0.0,207.0,66.0,10.18
5.6512,qwen2.5-coder:14b,raciocinio_logico_curto,1,59.8,211.39,26317.12,0.0,207.0,66.0,10.22
6.8165,qwen2.5-coder:14b,raciocinio_logico_curto,1,63.4,211.39,26319.71,0.0,207.0,66.0,10.22
7.9699,qwen2.5-coder:14b,raciocinio_logico_curto,1,71.3,211.39,26328.64,0.0,207.0,66.0,10.21
9.1288,qwen2.5-coder:14b,raciocinio_logico_curto,1,68.8,211.39,26327.66,0.0,207.0,66.0,10.21
10.2835,qwen2.5-coder:14b,raciocinio_logico_curto,1,69.9,211.39,26321.61,0.0,207.0,66.0,10.19
11.4535,qwen2.5-coder:14b,raciocinio_logico_curto,1,70.5,211.39,26316.8,0.0,207.0,66.0,10.19
12.6038,qwen2.5-coder:14b,raciocinio_logico_curto,1,62.6,211.4,26313.91,0.0,207.0,65.0,10.17
13.7672,qwen2.5-coder:14b,raciocinio_logico_curto,1,64.9,211.4,26320.01,0.0,207.0,65.0,10.16
14.9411,qwen2.5-coder:14b,raciocinio_logico_curto,1,57.8,211.4,26321.22,0.0,207.0,65.0,10.14
16.1041,qwen2.5-coder:14b,raciocinio_logico_curto,1,59.5,211.4,26314.59,0.0,207.0,65.0,10.13
17.2629,qwen2.5-coder:14b,raciocinio_logico_curto,1,62.5,211.4,26322.0,0.0,207.0,65.0,10.13
18.4439,qwen2.5-coder:14b,raciocinio_logico_curto,1,66.0,211.4,26320.47,0.0,207.0,65.0,10.12
19.6061,qwen2.5-coder:14b,raciocinio_logico_curto,1,62.9,211.4,26319.06,0.0,207.0,65.0,10.12
20.765,qwen2.5-coder:14b,raciocinio_logico_curto,1,59.4,211.4,26319.16,0.0,207.0,65.0,10.11
21.9316,qwen2.5-coder:14b,raciocinio_logico_curto,1,68.3,211.4,26317.73,0.0,207.0,65.0,10.1
23.1001,qwen2.5-coder:14b,raciocinio_logico_curto,1,64.3,211.4,26313.63,0.0,207.0,65.0,10.1
24.2523,qwen2.5-coder:14b,raciocinio_logico_curto,1,69.6,211.4,26319.45,0.0,207.0,65.0,10.07
25.5274,qwen2.5-coder:14b,raciocinio_logico_curto,1,62.1,211.4,26306.21,0.0,207.0,64.0,10.06
26.7388,qwen2.5-coder:14b,raciocinio_logico_curto,1,72.6,211.4,26309.35,0.0,207.0,64.0,10.07
27.912,qwen2.5-coder:14b,raciocinio_logico_curto,1,60.4,211.4,26318.3,0.0,207.0,64.0,10.06
29.0833,qwen2.5-coder:14b,raciocinio_logico_curto,1,68.2,211.4,26315.07,0.0,207.0,64.0,10.05
30.2679,qwen2.5-coder:14b,raciocinio_logico_curto,1,68.8,211.4,26302.66,0.0,207.0,64.0,10.05
0.1348,qwen2.5-coder:14b,raciocinio_logico_curto,2,0.0,211.43,26299.29,0.0,207.0,64.0,10.05
1.2256,qwen2.5-coder:14b,raciocinio_logico_curto,2,22.5,211.44,26302.64,0.0,207.0,64.0,10.05
2.2988,qwen2.5-coder:14b,raciocinio_logico_curto,2,12.3,211.44,26299.8,0.0,207.0,64.0,10.05
3.3955,qwen2.5-coder:14b,raciocinio_logico_curto,2,44.1,211.44,26330.86,0.0,207.0,64.0,10.01
4.5824,qwen2.5-coder:14b,raciocinio_logico_curto,2,60.3,211.44,26315.13,0.0,207.0,64.0,10.02
5.7777,qwen2.5-coder:14b,raciocinio_logico_curto,2,68.0,211.44,26322.3,0.0,207.0,64.0,10.03
7.0009,qwen2.5-coder:14b,raciocinio_logico_curto,2,76.7,211.45,26329.63,0.0,207.0,64.0,10.05
8.1735,qwen2.5-coder:14b,raciocinio_logico_curto,2,90.9,211.45,26327.04,0.0,207.0,64.0,10.03
9.3665,qwen2.5-coder:14b,raciocinio_logico_curto,2,76.5,211.45,26336.27,0.0,207.0,64.0,10.0
10.5653,qwen2.5-coder:14b,raciocinio_logico_curto,2,70.8,211.45,26331.13,0.0,207.0,64.0,10.0
11.739,qwen2.5-coder:14b,raciocinio_logico_curto,2,67.7,211.45,26337.87,0.0,207.0,64.0,9.99
12.9007,qwen2.5-coder:14b,raciocinio_logico_curto,2,63.0,211.45,26337.3,0.0,207.0,64.0,9.99
14.083,qwen2.5-coder:14b,raciocinio_logico_curto,2,73.9,211.45,26337.12,0.0,207.0,64.0,10.01
15.2713,qwen2.5-coder:14b,raciocinio_logico_curto,2,74.9,211.45,26339.4,0.0,207.0,64.0,10.0
16.4637,qwen2.5-coder:14b,raciocinio_logico_curto,2,73.9,211.45,26344.51,0.0,207.0,64.0,9.99
17.6336,qwen2.5-coder:14b,raciocinio_logico_curto,2,72.3,211.45,26342.21,0.0,207.0,63.0,9.97
18.8348,qwen2.5-coder:14b,raciocinio_logico_curto,2,66.5,211.45,26343.16,0.0,207.0,63.0,9.98
20.0166,qwen2.5-coder:14b,raciocinio_logico_curto,2,63.9,211.45,26341.41,0.0,207.0,63.0,9.97
21.1978,qwen2.5-coder:14b,raciocinio_logico_curto,2,59.6,211.45,26341.25,0.0,207.0,63.0,9.96
22.3801,qwen2.5-coder:14b,raciocinio_logico_curto,2,59.3,211.45,26345.23,0.0,207.0,63.0,9.95
23.5299,qwen2.5-coder:14b,raciocinio_logico_curto,2,64.3,211.45,26341.63,0.0,207.0,63.0,9.95
24.6711,qwen2.5-coder:14b,raciocinio_logico_curto,2,62.8,211.45,26343.69,0.0,207.0,63.0,9.96
25.8029,qwen2.5-coder:14b,raciocinio_logico_curto,2,61.0,211.45,26338.92,0.0,207.0,63.0,9.96
26.9567,qwen2.5-coder:14b,raciocinio_logico_curto,2,63.8,211.45,26338.77,0.0,207.0,63.0,9.96
28.1016,qwen2.5-coder:14b,raciocinio_logico_curto,2,63.5,211.46,26344.07,0.0,207.0,63.0,9.96
29.2573,qwen2.5-coder:14b,raciocinio_logico_curto,2,64.6,211.46,26358.84,0.0,207.0,63.0,9.95
30.4009,qwen2.5-coder:14b,raciocinio_logico_curto,2,60.5,211.46,26351.83,0.0,207.0,64.0,9.96
31.5356,qwen2.5-coder:14b,raciocinio_logico_curto,2,60.9,211.46,26356.61,0.0,207.0,64.0,9.97
0.0888,qwen2.5-coder:14b,raciocinio_logico_curto,3,0.0,211.46,26352.93,0.0,207.0,64.0,9.97
1.1838,qwen2.5-coder:14b,raciocinio_logico_curto,3,29.0,211.47,26299.8,0.0,207.0,63.0,9.98
2.2691,qwen2.5-coder:14b,raciocinio_logico_curto,3,11.2,211.47,26282.51,0.0,207.0,63.0,9.96
3.3634,qwen2.5-coder:14b,raciocinio_logico_curto,3,43.5,211.47,26285.23,0.0,207.0,63.0,9.95
4.4752,qwen2.5-coder:14b,raciocinio_logico_curto,3,57.9,211.47,26281.41,0.0,207.0,63.0,9.96
5.575,qwen2.5-coder:14b,raciocinio_logico_curto,3,65.1,211.47,26277.69,0.0,207.0,64.0,9.98
6.6731,qwen2.5-coder:14b,raciocinio_logico_curto,3,66.7,211.48,26279.24,0.0,207.0,64.0,10.02
7.7959,qwen2.5-coder:14b,raciocinio_logico_curto,3,66.3,211.48,26285.25,0.0,207.0,64.0,10.05
8.9114,qwen2.5-coder:14b,raciocinio_logico_curto,3,70.3,211.48,26283.8,0.0,207.0,65.0,10.06
10.055,qwen2.5-coder:14b,raciocinio_logico_curto,3,76.0,211.48,26290.93,0.0,207.0,65.0,10.06
11.1841,qwen2.5-coder:14b,raciocinio_logico_curto,3,71.6,211.48,26285.16,0.0,207.0,65.0,10.06
12.3,qwen2.5-coder:14b,raciocinio_logico_curto,3,67.8,211.48,26292.85,0.0,207.0,65.0,10.07
13.416,qwen2.5-coder:14b,raciocinio_logico_curto,3,60.1,211.48,26286.69,0.0,207.0,65.0,10.08
14.5314,qwen2.5-coder:14b,raciocinio_logico_curto,3,58.5,211.48,26291.13,0.0,207.0,65.0,10.08
15.6587,qwen2.5-coder:14b,raciocinio_logico_curto,3,59.5,211.48,26293.81,0.0,207.0,65.0,10.08
16.7677,qwen2.5-coder:14b,raciocinio_logico_curto,3,58.3,211.48,26296.0,0.0,207.0,65.0,10.09
17.9064,qwen2.5-coder:14b,raciocinio_logico_curto,3,56.0,211.48,26290.59,0.0,207.0,65.0,10.11
19.0172,qwen2.5-coder:14b,raciocinio_logico_curto,3,59.1,211.48,26295.89,0.0,207.0,65.0,10.12
20.1276,qwen2.5-coder:14b,raciocinio_logico_curto,3,61.5,211.48,26289.72,0.0,207.0,65.0,10.11
21.2485,qwen2.5-coder:14b,raciocinio_logico_curto,3,59.3,211.48,26292.89,0.0,207.0,65.0,10.11
22.3652,qwen2.5-coder:14b,raciocinio_logico_curto,3,59.2,211.48,26293.79,0.0,207.0,65.0,10.12
